retroID,Last,First,Bat,Throw,Team,Pos,season
hearj102,Hearn,Jim,R,R,SLN,P,47
johnk101,Johnson,Ken,L,L,SLN,P,47
jonen101,Jones,Nippy,R,R,SLN,2B,47
kurow101,Kurowski,Whitey,R,R,SLN,3B,47
marim101,Marion,Marty,R,R,SLN,SS,47
medwj101,Medwick,Joe,R,R,SLN,OF,47
moort102,Moore,Terry,R,R,SLN,OF,47
mungr101,Munger,Red,R,R,SLN,P,47
musis101,Musial,Stan,L,L,SLN,1B,47
nortr101,Northey,Ron,L,R,SLN,OF,47
pollh101,Pollet,Howie,L,L,SLN,P,47
riced101,Rice,Del,R,R,SLN,C,47
schmf101,Schmidt,Freddy,R,R,SLN,P,47
schor101,Schoendienst,Red,B,R,SLN,2B,47
sisld101,Sisler,Dick,L,R,SLN,1B,47
slaue101,Slaughter,Enos,L,R,SLN,OF,47
stalg103,Staley,Gerry,R,R,SLN,P,47
walkh102,Walker,Harry,L,R,SLN,OF,47
wilbd101,Wilber,Del,R,R,SLN,C,47
wilkt101,Wilks,Ted,R,R,SLN,P,47
candm101,Candini,Milo,R,R,WS1,P,47
carys101,Cary,Scott,L,L,WS1,P,47
caseg101,Case,George,R,R,WS1,OF,47
chrim102,Christman,Mark,R,R,WS1,SS,47
coang101,Coan,Gil,L,R,WS1,OF,47
dozib101,Dozier,Buzz,R,R,WS1,P,47
ermec101,Ermer,Cal,R,R,WS1,2B,47
evana101,Evans,Al,R,R,WS1,C,47
ferrr101,Ferrell,Rick,R,R,WS1,C,47
ferrt101,Ferrick,Tom,R,R,WS1,P,47
gracj101,Grace,Joe,L,R,WS1,OF,47
haefm101,Haefner,Mickey,L,L,WS1,P,47
harrl101,Harris,Lum,R,R,WS1,P,47
hudss101,Hudson,Sid,R,R,WS1,P,47
kennb102,Kennedy,Bill,L,L,WS1,P,47
knerl101,Knerr,Lou,R,R,WS1,P,47
lewib103,Lewis,Buddy,L,R,WS1,OF,47
lyone101,Lyons,Ed,R,R,WS1,2B,47
mackf102,Mackiewicz,Felix,R,R,WS1,OF,47
mancf101,Mancuso,Frank,R,R,WS1,C,47
mastw101,Masterson,Walt,R,R,WS1,P,47
mcbrt101,McBride,Tom,R,R,WS1,OF,47
myatg102,Myatt,George,L,R,WS1,2B,47
newsb101,Newsom,Bobo,R,R,WS1,P,47
pierm101,Pieretti,Marino,R,R,WS1,P,47
pridj101,Priddy,Jerry,R,R,WS1,2B,47
robes102,Robertson,Sherry,L,R,WS1,OF,47
scarr102,Scarborough,Ray,R,R,WS1,P,47
spens101,Spence,Stan,L,L,WS1,OF,47
sullj104,Sullivan,John,R,R,WS1,SS,47
toenh101,Toenes,Hal,R,R,WS1,P,47
travc101,Travis,Cecil,L,R,WS1,3B,47
vernm101,Vernon,Mickey,L,L,WS1,1B,47
wootj101,Wooten,Junior,R,L,WS1,OF,47
wynne101,Wynn,Early,B,R,WS1,P,47
yoste101,Yost,Eddie,R,R,WS1,3B,47
battm101,Batts,Matt,R,R,BOS,C,48
calde101,Caldwell,Earl,R,R,BOS,P,48
dealc101,Deal,Cot,B,R,BOS,P,48
dimad101,DiMaggio,Dom,R,R,BOS,OF,48
dobsj101,Dobson,Joe,R,R,BOS,P,48
doerb101,Doerr,Bobby,R,R,BOS,2B,48
dorif101,Dorish,Fritz,R,R,BOS,P,48
ferrd101,Ferriss,Dave,L,R,BOS,P,48
galed101,Galehouse,Denny,R,R,BOS,P,48
goodb101,Goodman,Billy,L,R,BOS,1B,48
harrm101,Harris,Mickey,L,L,BOS,P,48
hitcb101,Hitchcock,Billy,R,R,BOS,2B,48
hught102,Hughson,Tex,R,R,BOS,P,48
johne105,Johnson,Earl,L,L,BOS,P,48
jonej106,Jones,Jake,R,R,BOS,1B,48
kinde101,Kinder,Ellis,R,R,BOS,P,48
kramj101,Kramer,Jack,R,R,BOS,P,48
martb101,Martin,Babe,R,R,BOS,C,48
mccaw102,McCall,Windy,L,L,BOS,P,48
mcdem102,McDermott,Mickey,L,L,BOS,P,48
meles101,Mele,Sam,R,R,BOS,OF,48
mosew101,Moses,Wally,L,L,BOS,OF,48
ostrj102,Ostrowski,Johnny,R,R,BOS,PH,48
palmm101,Palm,Mike,R,R,BOS,P,48
parnm101,Parnell,Mel,L,L,BOS,P,48
peskj101,Pesky,Johnny,L,R,BOS,3B,48
shern101,Sheridan,Neill,R,R,BOS,PH,48
spens101,Spence,Stan,L,L,BOS,OF,48
stepv101,Stephens,Vern,R,R,BOS,SS,48
stobc101,Stobbs,Chuck,L,L,BOS,P,48
stril101,Stringer,Lou,R,R,BOS,2B,48
tebbb101,Tebbetts,Birdie,R,R,BOS,C,48
willt103,Williams,Ted,L,R,BOS,OF,48
wrigt101,Wright,Tom,L,R,BOS,PH,48
bantj101,Banta,Jack,L,R,BRO,P,48
barnr103,Barney,Rex,R,R,BRO,P,48
behrh101,Behrman,Hank,R,R,BRO,P,48
bragb101,Bragan,Bobby,R,R,BRO,C,48
branr103,Branca,Ralph,R,R,BRO,P,48
browt103,Brown,Tommy,R,R,BRO,3B,48
campr102,Campanella,Roy,R,R,BRO,C,48
caseh101,Casey,Hugh,R,R,BRO,P,48
cox-b101,Cox,Billy,R,R,BRO,3B,48
edwab101,Edwards,Bruce,R,R,BRO,C,48
erskc101,Erskine,Carl,R,R,BRO,P,48
furic101,Furillo,Carl,R,R,BRO,OF,48
hallj106,Hall,John,R,R,BRO,P,48
hattj101,Hatten,Joe,R,L,BRO,P,48
haugp101,Haugstad,Phil,R,R,BRO,P,48
hermg101,Hermanski,Gene,L,R,BRO,OF,48
hodgg101,Hodges,Gil,R,R,BRO,1B,48
jorgs101,Jorgensen,Spider,L,R,BRO,3B,48
kingc101,King,Clyde,B,R,BRO,P,48
lundd102,Lund,Don,R,R,BRO,OF,48
maucg101,Mauch,Gene,R,R,BRO,2B,48
mikse101,Miksis,Eddie,R,R,BRO,2B,48
minnp101,Minner,Paul,L,L,BRO,P,48
palie101,Palica,Erv,R,R,BRO,P,48
rackm101,Rackley,Marv,L,L,BRO,OF,48
ramab101,Ramazzotti,Bob,R,R,BRO,3B,48
ramsw101,Ramsdell,Willie,R,R,BRO,P,48
reesp101,Reese,Pee Wee,R,R,BRO,SS,48
reisp101,Reiser,Pete,L,R,BRO,OF,48
robij103,Robinson,Jackie,R,R,BRO,2B,48
roe-p101,Roe,Preacher,R,L,BRO,P,48
sexae101,Sexauer,Elmer,R,R,BRO,P,48
shubg101,Shuba,George,L,R,BRO,OF,48
sloal101,Sloat,Lefty,R,L,BRO,P,48
snidd101,Snider,Duke,L,R,BRO,OF,48
taylh101,Taylor,Harry,R,R,BRO,P,48
vancj101,Van Cuyk,Johnny,L,L,BRO,P,48
vauga101,Vaughan,Arky,L,R,BRO,OF,48
wardp101,Ward,Preston,L,R,BRO,1B,48
whitd103,Whitman,Dick,L,R,BRO,OF,48
antoj103,Antonelli,Johnny,L,L,BSN,P,48
barrr101,Barrett,Red,R,R,BSN,P,48
beazj101,Beazley,Johnny,R,R,BSN,P,48
bickv101,Bickford,Vern,R,R,BSN,P,48
burrp101,Burris,Paul,R,R,BSN,C,48
conac101,Conatser,Clint,R,R,BSN,OF,48
darka101,Dark,Al,R,R,BSN,SS,48
ellib103,Elliott,Bob,R,R,BSN,3B,48
ellig102,Elliott,Glenn,B,L,BSN,P,48
heatj101,Heath,Jeff,L,R,BSN,OF,48
hogub101,Hogue,Bobby,R,R,BSN,P,48
holmt101,Holmes,Tommy,L,L,BSN,OF,48
litwd101,Litwhiler,Danny,R,R,BSN,OF,48
lyona101,Lyons,Al,R,R,BSN,P,48
martr103,Martin,Ray,R,R,BSN,P,48
masip101,Masi,Phil,R,R,BSN,C,48
mccof101,McCormick,Frank,R,R,BSN,1B,48
mccom101,McCormick,Mike,R,R,BSN,OF,48
pottn102,Potter,Nels,L,R,BSN,P,48
prenj101,Prendergast,Jim,L,L,BSN,P,48
rickm101,Rickert,Marv,L,R,BSN,OF,48
russj102,Russell,Jim,B,R,BSN,OF,48
ryanc102,Ryan,Connie,R,R,BSN,2B,48
sainj101,Sain,Johnny,R,R,BSN,P,48
salkb101,Salkeld,Bill,L,R,BSN,C,48
sandr102,Sanders,Ray,L,R,BSN,PH,48
shouc101,Shoun,Clyde,L,L,BSN,P,48
sists101,Sisti,Sibby,R,R,BSN,2B,48
spahw101,Spahn,Warren,L,L,BSN,P,48
stane101,Stanky,Eddie,R,R,BSN,2B,48
sturb101,Sturgeon,Bobby,R,R,BSN,2B,48
torge101,Torgeson,Earl,L,L,BSN,1B,48
voisb101,Voiselle,Bill,R,R,BSN,P,48
white103,White,Ernie,R,L,BSN,P,48
wrige101,Wright,Ed,R,R,BSN,P,48
adamh101,Adams,Herb,L,L,CHA,OF,48
appll101,Appling,Luke,R,R,CHA,3B,48
bakef103,Baker,Floyd,L,R,CHA,3B,48
bradf102,Bradley,Fred,R,R,CHA,P,48
calde101,Caldwell,Earl,R,R,CHA,P,48
delsj101,Delsing,Jim,L,R,CHA,OF,48
getta101,Gettel,Al,R,R,CHA,P,48
gillb102,Gillespie,Bob,R,R,CHA,P,48
goodj102,Goodwin,Jim,L,L,CHA,P,48
grovo101,Grove,Orval,R,R,CHA,P,48
gumpr101,Gumpert,Randy,R,R,CHA,P,48
harre101,Harrist,Earl,R,R,CHA,P,48
haynj101,Haynes,Joe,R,R,CHA,P,48
hodgr101,Hodgin,Ralph,L,R,CHA,OF,48
judsh101,Judson,Howie,R,R,CHA,P,48
kennb104,Kennedy,Bob,R,R,CHA,OF,48
kolld101,Kolloway,Don,R,R,CHA,2B,48
lupit101,Lupien,Tony,L,L,CHA,1B,48
michc101,Michaels,Cass,R,R,CHA,SS,48
moulg101,Moulder,Glen,R,R,CHA,P,48
papif101,Papish,Frank,R,L,CHA,P,48
peari101,Pearson,Ike,R,R,CHA,P,48
phild102,Philley,Dave,B,R,CHA,OF,48
pierm101,Pieretti,Marino,R,R,CHA,P,48
robia101,Robinson,Aaron,L,R,CHA,C,48
rotbm101,Rotblatt,Marv,B,L,CHA,P,48
scalj102,Scala,Jerry,L,R,CHA,OF,48
seerp101,Seerey,Pat,R,R,CHA,OF,48
tresm101,Tresh,Mike,R,R,CHA,C,48
wallj102,Wallaesa,Jack,B,R,CHA,SS,48
weigr101,Weigel,Ralph,R,R,CHA,C,48
whitf101,Whitman,Frank,R,R,CHA,SS,48
wighb101,Wight,Bill,L,L,CHA,P,48
wrigt102,Wright,Taffy,L,R,CHA,OF,48
aberc101,Aberson,Cliff,R,R,CHN,OF,48
boroh101,Borowy,Hank,R,R,CHN,P,48
carld101,Carlsen,Don,R,R,CHN,P,48
cavap101,Cavarretta,Phil,L,L,CHN,1B,48
chamc102,Chambers,Cliff,L,L,CHN,P,48
chipb101,Chipman,Bob,L,L,CHN,P,48
crosj101,Cross,Jeff,R,R,CHN,SS,48
culld101,Culler,Dick,R,R,CHN,SS,48
dobej101,Dobernic,Jess,R,R,CHN,P,48
ericp101,Erickson,Paul,R,R,CHN,P,48
hackw102,Hacker,Warren,R,R,CHN,P,48
hamnr101,Hamner,Ralph,R,R,CHN,P,48
jacot101,Jacobs,Tony,B,R,CHN,P,48
jeffh101,Jeffcoat,Hal,R,R,CHN,OF,48
johnd101,Johnson,Don,R,R,CHN,2B,48
kushe101,Kush,Emil,R,R,CHN,P,48
laded101,Lade,Doyle,R,R,CHN,P,48
lowrp101,Lowrey,Peanuts,R,R,CHN,OF,48
lyncd101,Lynch,Danny,R,R,CHN,2B,48
maddc101,Maddern,Clarence,R,R,CHN,OF,48
maucg101,Mauch,Gene,R,R,CHN,2B,48
maurc101,Mauro,Carmen,L,R,CHN,OF,48
mccad101,McCall,Dutch,L,L,CHN,P,48
mccuc101,McCullough,Clyde,R,R,CHN,C,48
meyer101,Meyer,Russ,B,R,CHN,P,48
nichb101,Nicholson,Bill,L,R,CHN,OF,48
pafka101,Pafko,Andy,R,R,CHN,3B,48
rushb101,Rush,Bob,R,R,CHN,P,48
sawac101,Sawatski,Carl,L,R,CHN,PH,48
scheb101,Scheffing,Bob,R,R,CHN,C,48
scheh103,Schenz,Hank,R,R,CHN,2B,48
schmj101,Schmitz,Johnny,R,L,CHN,P,48
smalr101,Smalley,Roy,R,R,CHN,SS,48
verbe101,Verban,Emil,R,R,CHN,2B,48
wadeb101,Wade,Ben,R,R,CHN,P,48
waite101,Waitkus,Eddie,L,L,CHN,1B,48
walkr101,Walker,Rube,L,R,CHN,C,48
adamb103,Adams,Bobby,R,R,CIN,2B,48
baumf101,Baumholtz,Frank,L,L,CIN,OF,48
blace102,Blackwell,Ewell,R,R,CIN,P,48
blacj102,Blackburn,Jim,R,R,CIN,P,48
burkk101,Burkhart,Ken,R,R,CIN,P,48
corbc101,Corbitt,Claude,R,R,CIN,2B,48
cresw101,Cress,Walker,R,R,CIN,P,48
eraue101,Erautt,Eddie,R,R,CIN,P,48
filis101,Filipowicz,Steve,R,R,CIN,OF,48
fox-h101,Fox,Howie,R,R,CIN,P,48
galaa101,Galan,Augie,B,R,CIN,OF,48
gumbh101,Gumbert,Harry,R,R,CIN,P,48
hattg101,Hatton,Grady,L,R,CIN,3B,48
hetkj101,Hetki,Johnny,R,R,CIN,P,48
holck101,Holcombe,Ken,R,R,CIN,P,48
hught101,Hughes,Tommy,R,R,CIN,P,48
klust101,Kluszewski,Ted,L,L,CIN,1B,48
lamar101,Lamanno,Ray,R,R,CIN,C,48
litwd101,Litwhiler,Danny,R,R,CIN,OF,48
liveb101,Lively,Buddy,R,R,CIN,P,48
muelr101,Mueller,Ray,R,R,CIN,C,48
petek101,Peterson,Kent,R,L,CIN,P,48
polah101,Poland,Hugh,L,R,CIN,PH,48
raffk101,Raffensberger,Ken,R,L,CIN,P,48
rickm101,Rickert,Marv,L,R,CIN,PH,48
saueh101,Sauer,Hank,R,R,CIN,OF,48
schuh101,Schultz,Howie,R,R,CIN,1B,48
stalv101,Stallcup,Virgil,R,R,CIN,SS,48
vandj101,Vander Meer,Johnny,B,L,CIN,P,48
vollc101,Vollmer,Clyde,R,R,CIN,OF,48
waltb102,Walters,Bucky,R,R,CIN,P,48
wehmh101,Wehmeier,Herm,R,R,CIN,P,48
willd109,Williams,Dewey,R,R,CIN,C,48
wyroj101,Wyrostek,Johnny,L,R,CIN,OF,48
younb102,Young,Babe,L,L,CIN,1B,48
zienb101,Zientara,Benny,R,R,CIN,2B,48
bearg102,Bearden,Gene,L,L,CLE,P,48
beraj101,Berardino,Johnny,R,R,CLE,2B,48
blacd101,Black,Don,R,R,CLE,P,48
boonr101,Boone,Ray,R,R,CLE,SS,48
boudl101,Boudreau,Lou,R,R,CLE,SS,48
chrir101,Christopher,Russ,R,R,CLE,P,48
clara102,Clark,Allie,R,R,CLE,OF,48
dobyl101,Doby,Larry,L,R,CLE,OF,48
edwah101,Edwards,Hank,L,L,CLE,OF,48
fellb101,Feller,Bob,R,R,CLE,P,48
garcm101,Garcia,Mike,R,R,CLE,P,48
getta101,Gettel,Al,R,R,CLE,P,48
gordj101,Gordon,Joe,R,R,CLE,2B,48
groms101,Gromek,Steve,B,R,CLE,P,48
grote101,Groth,Ernest,R,R,CLE,P,48
hegaj101,Hegan,Jim,R,R,CLE,C,48
judnw101,Judnich,Wally,L,L,CLE,OF,48
keltk101,Keltner,Ken,R,R,CLE,3B,48
kennb103,Kennedy,Bill,L,L,CLE,P,48
kennb104,Kennedy,Bob,R,R,CLE,OF,48
kliee101,Klieman,Ed,R,R,CLE,P,48
lemob101,Lemon,Bob,L,R,CLE,P,48
lindl101,Linde,Lyman,R,R,CLE,P,48
mitcd101,Mitchell,Dale,L,L,CLE,OF,48
muncb101,Muncrief,Bob,R,R,CLE,P,48
murrr102,Murray,Ray,R,R,CLE,PH,48
paigs101,Paige,Satchel,R,R,CLE,P,48
peckh101,Peck,Hal,L,L,CLE,OF,48
robie101,Robinson,Eddie,L,R,CLE,1B,48
rosea101,Rosen,Al,R,R,CLE,3B,48
seerp101,Seerey,Pat,R,R,CLE,OF,48
tiptj101,Tipton,Joe,R,R,CLE,C,48
tuckt102,Tucker,Thurman,L,R,CLE,OF,48
webbl102,Webber,Les,R,R,CLE,P,48
wensb101,Wensloff,Butch,R,R,CLE,P,48
zolds101,Zoldak,Sam,L,L,CLE,P,48
benta101,Benton,Al,R,R,DET,P,48
beroj101,Bero,Johnny,L,R,DET,2B,48
berrn101,Berry,Neil,R,R,DET,SS,48
campp101,Campbell,Paul,L,L,DET,1B,48
cramd102,Cramer,Doc,L,R,DET,OF,48
everh101,Evers,Hoot,R,R,DET,OF,48
gentr101,Gentry,Rufe,R,R,DET,P,48
ginsj101,Ginsberg,Joe,L,R,DET,C,48
grayt101,Gray,Ted,B,L,DET,P,48
grotj102,Groth,Johnny,R,R,DET,OF,48
houta101,Houtteman,Art,R,R,DET,P,48
hutcf101,Hutchinson,Fred,L,R,DET,P,48
kellg102,Kell,George,R,R,DET,3B,48
kretl101,Kretlow,Lou,R,R,DET,P,48
lakee101,Lake,Eddie,R,R,DET,2B,48
lipoj101,Lipon,Johnny,R,R,DET,SS,48
mayoe101,Mayo,Eddie,L,R,DET,2B,48
mchaj101,McHale,John,L,R,DET,PH,48
miere101,Mierkowicz,Ed,R,R,DET,OF,48
mullp101,Mullin,Pat,L,R,DET,OF,48
newhh101,Newhouser,Hal,L,L,DET,P,48
outlj101,Outlaw,Jimmy,R,R,DET,3B,48
overs101,Overmire,Stubby,R,L,DET,P,48
pierb101,Pierce,Billy,L,L,DET,P,48
riebh101,Riebe,Hank,R,R,DET,C,48
swifb102,Swift,Bob,R,R,DET,C,48
troud101,Trout,Dizzy,R,R,DET,P,48
trucv101,Trucks,Virgil,R,R,DET,P,48
vicos101,Vico,Sam,L,R,DET,1B,48
wagnh102,Wagner,Hal,L,R,DET,C,48
waked101,Wakefield,Dick,L,R,DET,OF,48
wertv101,Wertz,Vic,L,R,DET,OF,48
whith101,White,Hal,R,R,DET,P,48
andrh101,Andrews,Hub,R,R,NY1,P,48
bambh101,Bamberger,Hal,L,R,NY1,OF,48
beggj101,Beggs,Joe,R,R,NY1,P,48
blatb101,Blattner,Buddy,R,R,NY1,2B,48
conwj103,Conway,Jack,R,R,NY1,2B,48
coopw102,Cooper,Walker,R,R,NY1,C,48
dreic101,Dreisewerd,Clem,L,L,NY1,P,48
ericp101,Erickson,Paul,R,R,NY1,P,48
freyl101,Frey,Lonny,L,R,NY1,2B,48
gords101,Gordon,Sid,R,R,NY1,3B,48
hallj105,Hallett,Jack,R,R,NY1,P,48
hansa101,Hansen,Andy,R,R,NY1,P,48
harsj101,Harshman,Jack,L,L,NY1,1B,48
hartc102,Hartung,Clint,R,R,NY1,P,48
jansl101,Jansen,Larry,R,R,NY1,P,48
jones103,Jones,Sheldon,R,R,NY1,P,48
kennm101,Kennedy,Monty,R,L,NY1,P,48
kerrb101,Kerr,Buddy,R,R,NY1,SS,48
konia101,Konikowski,Alex,R,R,NY1,P,48
kosld101,Koslo,Dave,L,L,NY1,P,48
lafaj101,Lafata,Joe,L,L,NY1,PH,48
laytl101,Layton,Les,R,R,NY1,OF,48
lee-t101,Lee,Thornton,L,L,NY1,P,48
livim101,Livingston,Mickey,R,R,NY1,C,48
lockw101,Lockman,Whitey,L,R,NY1,OF,48
lohrj101,Lohrke,Jack,R,R,NY1,3B,48
lombl101,Lombardo,Lou,L,L,NY1,P,48
marsw101,Marshall,Willard,L,R,NY1,OF,48
mccaj104,McCarthy,Johnny,L,L,NY1,1B,48
mcgom101,McGowan,Mickey,L,L,NY1,P,48
milnp101,Milne,Pete,L,R,NY1,OF,48
mizej101,Mize,Johnny,L,R,NY1,1B,48
mueld101,Mueller,Don,L,R,NY1,OF,48
newsb101,Newsom,Bobo,R,R,NY1,P,48
poatr101,Poat,Ray,R,R,NY1,P,48
rhawr101,Rhawn,Bobby,R,R,NY1,SS,48
rignb101,Rigney,Bill,R,R,NY1,2B,48
thomb105,Thomson,Bobby,R,R,NY1,OF,48
trink101,Trinkle,Ken,R,R,NY1,P,48
webbr101,Webb,Red,L,R,NY1,P,48
westw101,Westrum,Wes,R,R,NY1,C,48
yvars101,Yvars,Sal,R,R,NY1,C,48
baueh101,Bauer,Hank,R,R,NYA,OF,48
berry101,Berra,Yogi,L,R,NYA,C,48
browb105,Brown,Bobby,L,R,NYA,3B,48
byrnt101,Byrne,Tommy,L,L,NYA,P,48
collj101,Collins,Joe,L,L,NYA,PH,48
crosf103,Crosetti,Frankie,R,R,NYA,2B,48
dimaj101,DiMaggio,Joe,R,R,NYA,OF,48
drewk101,Drews,Karl,R,R,NYA,P,48
embrr101,Embree,Red,R,R,NYA,P,48
freyl101,Frey,Lonny,L,R,NYA,PR,48
gumpr101,Gumpert,Randy,R,R,NYA,P,48
henrt101,Henrich,Tommy,L,L,NYA,OF,48
hillf101,Hiller,Frank,R,R,NYA,P,48
houkr101,Houk,Ralph,R,R,NYA,C,48
johnb108,Johnson,Billy,R,R,NYA,3B,48
kellc101,Keller,Charlie,L,R,NYA,OF,48
lindj101,Lindell,Johnny,R,R,NYA,OF,48
lolls101,Lollar,Sherm,R,R,NYA,C,48
lopae101,Lopat,Eddie,L,L,NYA,P,48
mapec101,Mapes,Cliff,L,R,NYA,OF,48
marsc101,Marshall,Cuddles,R,R,NYA,P,48
mcqug101,McQuinn,George,L,L,NYA,1B,48
niarg101,Niarhos,Gus,R,R,NYA,C,48
pagej101,Page,Joe,L,L,NYA,P,48
philj101,Phillips,Jack,R,R,NYA,1B,48
portb102,Porterfield,Bob,R,R,NYA,P,48
rascv101,Raschi,Vic,R,R,NYA,P,48
reyna102,Reynolds,Allie,R,R,NYA,P,48
rizzp101,Rizzuto,Phil,R,R,NYA,SS,48
sheas101,Shea,Spec,R,R,NYA,P,48
silvc101,Silvera,Charlie,R,R,NYA,C,48
soucb101,Souchock,Bud,R,R,NYA,1B,48
stard102,Starr,Dick,R,R,NYA,P,48
stewb101,Stewart,Bud,L,R,NYA,PH,48
stirs101,Stirnweiss,Snuffy,R,R,NYA,2B,48
binkg101,Binks,George,L,L,PHA,OF,48
brisl101,Brissie,Lou,L,L,PHA,P,48
bruce102,Brucker,Earle,L,R,PHA,C,48
chaps101,Chapman,Sam,R,R,PHA,OF,48
colej101,Coleman,Joe,R,R,PHA,P,48
coler102,Coleman,Ray,L,R,PHA,OF,48
demab101,DeMars,Billy,R,R,PHA,SS,48
dietb101,Dietrich,Bill,R,R,PHA,P,48
fainf101,Fain,Ferris,L,L,PHA,1B,48
fowld101,Fowler,Dick,R,R,PHA,P,48
fox-n101,Fox,Nellie,L,R,PHA,2B,48
franh101,Franks,Herman,L,R,PHA,C,48
guerm102,Guerra,Mike,R,R,PHA,C,48
harrb104,Harris,Bubba,R,R,PHA,P,48
holbw101,Holborow,Wally,R,R,PHA,P,48
joose101,Joost,Eddie,R,R,PHA,SS,48
kella103,Kellner,Alex,R,L,PHA,P,48
majeh101,Majeski,Hank,R,R,PHA,3B,48
marcp101,Marchildon,Phil,R,R,PHA,P,48
mccab106,McCahan,Bill,R,R,PHA,P,48
mccob101,McCosky,Barney,L,R,PHA,OF,48
pottn102,Potter,Nels,L,R,PHA,P,48
rosab101,Rosar,Buddy,R,R,PHA,C,48
savab101,Savage,Bob,R,R,PHA,P,48
schec101,Scheib,Carl,R,R,PHA,P,48
sudep101,Suder,Pete,R,R,PHA,2B,48
valoe101,Valo,Elmer,L,R,PHA,OF,48
webbs101,Webb,Skeeter,R,R,PHA,2B,48
wellb101,Wellman,Bob,R,R,PHA,1B,48
whitd106,White,Don,R,R,PHA,OF,48
yorkr101,York,Rudy,R,R,PHA,1B,48
ashbr101,Ashburn,Richie,L,R,PHI,OF,48
bickc101,Bicknell,Charlie,R,R,PHI,P,48
blatj101,Blatnik,Johnny,R,R,PHI,OF,48
cabap101,Caballero,Putsy,R,R,PHI,3B,48
donnb101,Donnelly,Blix,R,R,PHI,P,48
dubim101,Dubiel,Monk,R,R,PHI,P,48
ennid101,Ennis,Del,R,R,PHI,OF,48
ericp101,Erickson,Paul,R,R,PHI,P,48
grasl101,Grasmick,Lou,R,R,PHI,P,48
haasb102,Haas,Bert,R,R,PHI,3B,48
hamng102,Hamner,Granny,R,R,PHI,2B,48
heink101,Heintzelman,Ken,R,L,PHI,P,48
heuse101,Heusser,Ed,B,R,PHI,P,48
jonew101,Jones,Willie,R,R,PHI,3B,48
juddo101,Judd,Oscar,L,L,PHI,P,48
koecd101,Koecher,Dick,L,L,PHI,P,48
konsj101,Konstanty,Jim,R,R,PHI,P,48
lakea101,Lakeman,Al,R,R,PHI,C,48
leond103,Leonard,Dutch,R,R,PHI,P,48
lopas101,Lopata,Stan,R,R,PHI,C,48
mayoj101,Mayo,Jackie,L,R,PHI,OF,48
mille104,Miller,Eddie,R,R,PHI,SS,48
nahes101,Nahem,Sam,R,R,PHI,P,48
padgd101,Padgett,Don,L,R,PHI,C,48
porta102,Porto,Al,L,L,PHI,P,48
possl101,Possehl,Lou,R,R,PHI,P,48
rober102,Roberts,Robin,B,R,PHI,P,48
roweb101,Rowell,Bama,L,R,PHI,3B,48
rowes101,Rowe,Schoolboy,R,R,PHI,P,48
schuh101,Schultz,Howie,R,R,PHI,1B,48
semia101,Seminick,Andy,R,R,PHI,C,48
simmc101,Simmons,Curt,L,L,PHI,P,48
sisld101,Sisler,Dick,L,R,PHI,1B,48
strin101,Strincevich,Nick,R,R,PHI,P,48
thomj101,Thompson,Jocko,L,L,PHI,P,48
verbe101,Verban,Emil,R,R,PHI,2B,48
wagnh102,Wagner,Hal,L,R,PHI,C,48
walkh102,Walker,Harry,L,R,PHI,OF,48
basgm101,Basgall,Monty,R,R,PIT,2B,48
beart101,Beard,Ted,L,L,PIT,OF,48
bocke101,Bockman,Eddie,R,R,PIT,3B,48
bonht101,Bonham,Tiny,R,R,PIT,P,48
castp102,Castiglione,Pete,R,R,PIT,SS,48
chesb101,Chesnes,Bob,B,R,PIT,P,48
fitze101,Fitz Gerald,Ed,R,R,PIT,C,48
gregh102,Gregg,Hal,R,R,PIT,P,48
gustf101,Gustine,Frankie,R,R,PIT,3B,48
guttd101,Gutteridge,Don,R,R,PIT,PH,48
higbk101,Higbe,Kirby,R,R,PIT,P,48
hoppj102,Hopp,Johnny,L,L,PIT,OF,48
kiner101,Kiner,Ralph,R,R,PIT,OF,48
klutc101,Kluttz,Clyde,R,R,PIT,C,48
lombv101,Lombardi,Vic,L,L,PIT,P,48
mainw102,Main,Woody,R,R,PIT,P,48
mclic101,McLish,Cal,B,R,PIT,P,48
murtd101,Murtaugh,Danny,R,R,PIT,2B,48
ostef101,Ostermueller,Fritz,L,L,PIT,P,48
queem101,Queen,Mel,R,R,PIT,P,48
ridde101,Riddle,Elmer,R,R,PIT,P,48
riddj101,Riddle,Johnny,R,R,PIT,C,48
rojes101,Rojek,Stan,R,R,PIT,SS,48
sewer101,Sewell,Rip,L,R,PIT,P,48
singe101,Singleton,Elmer,R,R,PIT,P,48
steve101,Stevens,Ed,L,L,PIT,1B,48
strin101,Strincevich,Nick,R,R,PIT,P,48
turne101,Turner,Earl,R,R,PIT,C,48
walkd101,Walker,Dixie,L,R,PIT,OF,48
walsj107,Walsh,Junior,R,R,PIT,P,48
westm102,West,Max,L,R,PIT,1B,48
westw102,Westlake,Wally,R,R,PIT,OF,48
wilsg103,Wilson,Grady,R,R,PIT,SS,48
andea101,Anderson,Andy,R,R,SLA,2B,48
arfth101,Arft,Hank,L,L,SLA,1B,48
binkg101,Binks,George,L,L,SLA,OF,48
biscf101,Biscan,Frank,L,L,SLA,P,48
coler102,Coleman,Ray,L,R,SLA,OF,48
dents101,Dente,Sam,R,R,SLA,SS,48
